10	PARTIDO REPUBLICANO BRASILEIRO	49050	13
11	PARTIDO PROGRESSISTA	49050	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49050	13
13	PARTIDO DOS TRABALHADORES	49050	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49050	13
17	PARTIDO SOCIAL LIBERAL	49050	13
20	PARTIDO SOCIAL CRISTÃO	49050	13
22	PARTIDO DA REPÚBLICA	49050	13
23	PARTIDO POPULAR SOCIALISTA	49050	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49050	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49050	13
36	PARTIDO TRABALHISTA CRISTÃO	49050	13
43	PARTIDO VERDE	49050	13
44	PARTIDO REPUBLICANO PROGRESSISTA	49050	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49050	13
51	PARTIDO ECOLÓGICO NACIONAL	49050	13
65	PARTIDO COMUNISTA DO BRASIL	49050	13
77	SOLIDARIEDADE	49050	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49050	13
11	PARTIDO PROGRESSISTA	49077	13
13	PARTIDO DOS TRABALHADORES	49077	13
14	PARTIDO TRABALHISTA BRASILEIRO	49077	13
17	PARTIDO SOCIAL LIBERAL	49077	13
23	PARTIDO POPULAR SOCIALISTA	49077	13
40	PARTIDO SOCIALISTA BRASILEIRO	49077	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49077	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49077	13
65	PARTIDO COMUNISTA DO BRASIL	49077	13
70	PARTIDO TRABALHISTA DO BRASIL	49077	13
13	PARTIDO DOS TRABALHADORES	49093	13
14	PARTIDO TRABALHISTA BRASILEIRO	49093	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49093	13
25	DEMOCRATAS	49093	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49093	13
10	PARTIDO REPUBLICANO BRASILEIRO	49115	13
11	PARTIDO PROGRESSISTA	49115	13
13	PARTIDO DOS TRABALHADORES	49115	13
14	PARTIDO TRABALHISTA BRASILEIRO	49115	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49115	13
17	PARTIDO SOCIAL LIBERAL	49115	13
18	REDE SUSTENTABILIDADE	49115	13
19	PARTIDO TRABALHISTA NACIONAL	49115	13
22	PARTIDO DA REPÚBLICA	49115	13
23	PARTIDO POPULAR SOCIALISTA	49115	13
25	DEMOCRATAS	49115	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49115	13
35	PARTIDO DA MULHER BRASILEIRA	49115	13
40	PARTIDO SOCIALISTA BRASILEIRO	49115	13
43	PARTIDO VERDE	49115	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49115	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49115	13
65	PARTIDO COMUNISTA DO BRASIL	49115	13
77	SOLIDARIEDADE	49115	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49115	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49131	13
13	PARTIDO DOS TRABALHADORES	49131	13
14	PARTIDO TRABALHISTA BRASILEIRO	49131	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49131	13
25	DEMOCRATAS	49131	13
40	PARTIDO SOCIALISTA BRASILEIRO	49131	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49131	13
11	PARTIDO PROGRESSISTA	49158	13
14	PARTIDO TRABALHISTA BRASILEIRO	49158	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49158	13
23	PARTIDO POPULAR SOCIALISTA	49158	13
25	DEMOCRATAS	49158	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49158	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49158	13
70	PARTIDO TRABALHISTA DO BRASIL	49158	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49158	13
10	PARTIDO REPUBLICANO BRASILEIRO	49174	13
11	PARTIDO PROGRESSISTA	49174	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49174	13
13	PARTIDO DOS TRABALHADORES	49174	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49174	13
17	PARTIDO SOCIAL LIBERAL	49174	13
18	REDE SUSTENTABILIDADE	49174	13
19	PARTIDO TRABALHISTA NACIONAL	49174	13
20	PARTIDO SOCIAL CRISTÃO	49174	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49174	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	49174	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49174	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49174	13
36	PARTIDO TRABALHISTA CRISTÃO	49174	13
40	PARTIDO SOCIALISTA BRASILEIRO	49174	13
43	PARTIDO VERDE	49174	13
44	PARTIDO REPUBLICANO PROGRESSISTA	49174	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49174	13
51	PARTIDO ECOLÓGICO NACIONAL	49174	13
54	PARTIDO PÁTRIA LIVRE	49174	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49174	13
65	PARTIDO COMUNISTA DO BRASIL	49174	13
70	PARTIDO TRABALHISTA DO BRASIL	49174	13
77	SOLIDARIEDADE	49174	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49174	13
10	PARTIDO REPUBLICANO BRASILEIRO	49190	13
11	PARTIDO PROGRESSISTA	49190	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49190	13
13	PARTIDO DOS TRABALHADORES	49190	13
14	PARTIDO TRABALHISTA BRASILEIRO	49190	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49190	13
17	PARTIDO SOCIAL LIBERAL	49190	13
20	PARTIDO SOCIAL CRISTÃO	49190	13
22	PARTIDO DA REPÚBLICA	49190	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49190	13
40	PARTIDO SOCIALISTA BRASILEIRO	49190	13
43	PARTIDO VERDE	49190	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49190	13
77	SOLIDARIEDADE	49190	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49190	13
10	PARTIDO REPUBLICANO BRASILEIRO	49212	13
11	PARTIDO PROGRESSISTA	49212	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49212	13
13	PARTIDO DOS TRABALHADORES	49212	13
14	PARTIDO TRABALHISTA BRASILEIRO	49212	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49212	13
17	PARTIDO SOCIAL LIBERAL	49212	13
18	REDE SUSTENTABILIDADE	49212	13
19	PARTIDO TRABALHISTA NACIONAL	49212	13
20	PARTIDO SOCIAL CRISTÃO	49212	13
22	PARTIDO DA REPÚBLICA	49212	13
23	PARTIDO POPULAR SOCIALISTA	49212	13
25	DEMOCRATAS	49212	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49212	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49212	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49212	13
36	PARTIDO TRABALHISTA CRISTÃO	49212	13
40	PARTIDO SOCIALISTA BRASILEIRO	49212	13
43	PARTIDO VERDE	49212	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49212	13
51	PARTIDO ECOLÓGICO NACIONAL	49212	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49212	13
65	PARTIDO COMUNISTA DO BRASIL	49212	13
70	PARTIDO TRABALHISTA DO BRASIL	49212	13
77	SOLIDARIEDADE	49212	13
10	PARTIDO REPUBLICANO BRASILEIRO	49239	13
11	PARTIDO PROGRESSISTA	49239	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49239	13
13	PARTIDO DOS TRABALHADORES	49239	13
14	PARTIDO TRABALHISTA BRASILEIRO	49239	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49239	13
17	PARTIDO SOCIAL LIBERAL	49239	13
20	PARTIDO SOCIAL CRISTÃO	49239	13
23	PARTIDO POPULAR SOCIALISTA	49239	13
25	DEMOCRATAS	49239	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49239	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	49239	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49239	13
36	PARTIDO TRABALHISTA CRISTÃO	49239	13
40	PARTIDO SOCIALISTA BRASILEIRO	49239	13
51	PARTIDO ECOLÓGICO NACIONAL	49239	13
54	PARTIDO PÁTRIA LIVRE	49239	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49239	13
65	PARTIDO COMUNISTA DO BRASIL	49239	13
70	PARTIDO TRABALHISTA DO BRASIL	49239	13
77	SOLIDARIEDADE	49239	13
10	PARTIDO REPUBLICANO BRASILEIRO	49255	13
11	PARTIDO PROGRESSISTA	49255	13
13	PARTIDO DOS TRABALHADORES	49255	13
14	PARTIDO TRABALHISTA BRASILEIRO	49255	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49255	13
20	PARTIDO SOCIAL CRISTÃO	49255	13
22	PARTIDO DA REPÚBLICA	49255	13
23	PARTIDO POPULAR SOCIALISTA	49255	13
25	DEMOCRATAS	49255	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49255	13
36	PARTIDO TRABALHISTA CRISTÃO	49255	13
40	PARTIDO SOCIALISTA BRASILEIRO	49255	13
65	PARTIDO COMUNISTA DO BRASIL	49255	13
70	PARTIDO TRABALHISTA DO BRASIL	49255	13
77	SOLIDARIEDADE	49255	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49255	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49271	13
14	PARTIDO TRABALHISTA BRASILEIRO	49271	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49271	13
17	PARTIDO SOCIAL LIBERAL	49271	13
20	PARTIDO SOCIAL CRISTÃO	49271	13
22	PARTIDO DA REPÚBLICA	49271	13
25	DEMOCRATAS	49271	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49271	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49271	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49271	13
11	PARTIDO PROGRESSISTA	49298	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49298	13
13	PARTIDO DOS TRABALHADORES	49298	13
14	PARTIDO TRABALHISTA BRASILEIRO	49298	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49298	13
40	PARTIDO SOCIALISTA BRASILEIRO	49298	13
43	PARTIDO VERDE	49298	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49298	13
70	PARTIDO TRABALHISTA DO BRASIL	49298	13
10	PARTIDO REPUBLICANO BRASILEIRO	49310	13
11	PARTIDO PROGRESSISTA	49310	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49310	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49310	13
20	PARTIDO SOCIAL CRISTÃO	49310	13
22	PARTIDO DA REPÚBLICA	49310	13
25	DEMOCRATAS	49310	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49310	13
40	PARTIDO SOCIALISTA BRASILEIRO	49310	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49310	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49310	13
70	PARTIDO TRABALHISTA DO BRASIL	49310	13
10	PARTIDO REPUBLICANO BRASILEIRO	49336	13
11	PARTIDO PROGRESSISTA	49336	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49336	13
13	PARTIDO DOS TRABALHADORES	49336	13
14	PARTIDO TRABALHISTA BRASILEIRO	49336	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49336	13
22	PARTIDO DA REPÚBLICA	49336	13
25	DEMOCRATAS	49336	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49336	13
40	PARTIDO SOCIALISTA BRASILEIRO	49336	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49336	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49336	13
65	PARTIDO COMUNISTA DO BRASIL	49336	13
70	PARTIDO TRABALHISTA DO BRASIL	49336	13
10	PARTIDO REPUBLICANO BRASILEIRO	49352	13
11	PARTIDO PROGRESSISTA	49352	13
13	PARTIDO DOS TRABALHADORES	49352	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49352	13
22	PARTIDO DA REPÚBLICA	49352	13
23	PARTIDO POPULAR SOCIALISTA	49352	13
25	DEMOCRATAS	49352	13
40	PARTIDO SOCIALISTA BRASILEIRO	49352	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49352	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49352	13
65	PARTIDO COMUNISTA DO BRASIL	49352	13
10	PARTIDO REPUBLICANO BRASILEIRO	49379	13
11	PARTIDO PROGRESSISTA	49379	13
13	PARTIDO DOS TRABALHADORES	49379	13
14	PARTIDO TRABALHISTA BRASILEIRO	49379	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49379	13
20	PARTIDO SOCIAL CRISTÃO	49379	13
22	PARTIDO DA REPÚBLICA	49379	13
23	PARTIDO POPULAR SOCIALISTA	49379	13
25	DEMOCRATAS	49379	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49379	13
43	PARTIDO VERDE	49379	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49379	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49379	13
65	PARTIDO COMUNISTA DO BRASIL	49379	13
77	SOLIDARIEDADE	49379	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49379	13
10	PARTIDO REPUBLICANO BRASILEIRO	49395	13
11	PARTIDO PROGRESSISTA	49395	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49395	13
13	PARTIDO DOS TRABALHADORES	49395	13
14	PARTIDO TRABALHISTA BRASILEIRO	49395	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49395	13
17	PARTIDO SOCIAL LIBERAL	49395	13
18	REDE SUSTENTABILIDADE	49395	13
20	PARTIDO SOCIAL CRISTÃO	49395	13
22	PARTIDO DA REPÚBLICA	49395	13
23	PARTIDO POPULAR SOCIALISTA	49395	13
25	DEMOCRATAS	49395	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49395	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	49395	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49395	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49395	13
35	PARTIDO DA MULHER BRASILEIRA	49395	13
36	PARTIDO TRABALHISTA CRISTÃO	49395	13
40	PARTIDO SOCIALISTA BRASILEIRO	49395	13
43	PARTIDO VERDE	49395	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49395	13
51	PARTIDO ECOLÓGICO NACIONAL	49395	13
54	PARTIDO PÁTRIA LIVRE	49395	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49395	13
65	PARTIDO COMUNISTA DO BRASIL	49395	13
77	SOLIDARIEDADE	49395	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49395	13
10	PARTIDO REPUBLICANO BRASILEIRO	49417	13
11	PARTIDO PROGRESSISTA	49417	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49417	13
13	PARTIDO DOS TRABALHADORES	49417	13
14	PARTIDO TRABALHISTA BRASILEIRO	49417	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49417	13
17	PARTIDO SOCIAL LIBERAL	49417	13
19	PARTIDO TRABALHISTA NACIONAL	49417	13
20	PARTIDO SOCIAL CRISTÃO	49417	13
22	PARTIDO DA REPÚBLICA	49417	13
23	PARTIDO POPULAR SOCIALISTA	49417	13
25	DEMOCRATAS	49417	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49417	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	49417	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49417	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49417	13
36	PARTIDO TRABALHISTA CRISTÃO	49417	13
40	PARTIDO SOCIALISTA BRASILEIRO	49417	13
43	PARTIDO VERDE	49417	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49417	13
51	PARTIDO ECOLÓGICO NACIONAL	49417	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49417	13
65	PARTIDO COMUNISTA DO BRASIL	49417	13
70	PARTIDO TRABALHISTA DO BRASIL	49417	13
77	SOLIDARIEDADE	49417	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49417	13
10	PARTIDO REPUBLICANO BRASILEIRO	49433	13
11	PARTIDO PROGRESSISTA	49433	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49433	13
13	PARTIDO DOS TRABALHADORES	49433	13
14	PARTIDO TRABALHISTA BRASILEIRO	49433	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49433	13
17	PARTIDO SOCIAL LIBERAL	49433	13
20	PARTIDO SOCIAL CRISTÃO	49433	13
23	PARTIDO POPULAR SOCIALISTA	49433	13
25	DEMOCRATAS	49433	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	49433	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49433	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49433	13
36	PARTIDO TRABALHISTA CRISTÃO	49433	13
40	PARTIDO SOCIALISTA BRASILEIRO	49433	13
43	PARTIDO VERDE	49433	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49433	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49433	13
70	PARTIDO TRABALHISTA DO BRASIL	49433	13
77	SOLIDARIEDADE	49433	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49433	13
10	PARTIDO REPUBLICANO BRASILEIRO	49450	13
11	PARTIDO PROGRESSISTA	49450	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49450	13
13	PARTIDO DOS TRABALHADORES	49450	13
14	PARTIDO TRABALHISTA BRASILEIRO	49450	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49450	13
17	PARTIDO SOCIAL LIBERAL	49450	13
18	REDE SUSTENTABILIDADE	49450	13
19	PARTIDO TRABALHISTA NACIONAL	49450	13
20	PARTIDO SOCIAL CRISTÃO	49450	13
22	PARTIDO DA REPÚBLICA	49450	13
23	PARTIDO POPULAR SOCIALISTA	49450	13
25	DEMOCRATAS	49450	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49450	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49450	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49450	13
35	PARTIDO DA MULHER BRASILEIRA	49450	13
36	PARTIDO TRABALHISTA CRISTÃO	49450	13
40	PARTIDO SOCIALISTA BRASILEIRO	49450	13
43	PARTIDO VERDE	49450	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49450	13
51	PARTIDO ECOLÓGICO NACIONAL	49450	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49450	13
77	SOLIDARIEDADE	49450	13
10	PARTIDO REPUBLICANO BRASILEIRO	49476	13
11	PARTIDO PROGRESSISTA	49476	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49476	13
13	PARTIDO DOS TRABALHADORES	49476	13
14	PARTIDO TRABALHISTA BRASILEIRO	49476	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49476	13
18	REDE SUSTENTABILIDADE	49476	13
20	PARTIDO SOCIAL CRISTÃO	49476	13
22	PARTIDO DA REPÚBLICA	49476	13
23	PARTIDO POPULAR SOCIALISTA	49476	13
25	DEMOCRATAS	49476	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49476	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49476	13
40	PARTIDO SOCIALISTA BRASILEIRO	49476	13
43	PARTIDO VERDE	49476	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49476	13
51	PARTIDO ECOLÓGICO NACIONAL	49476	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49476	13
77	SOLIDARIEDADE	49476	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49476	13
10	PARTIDO REPUBLICANO BRASILEIRO	49492	13
11	PARTIDO PROGRESSISTA	49492	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49492	13
22	PARTIDO DA REPÚBLICA	49492	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49514	13
14	PARTIDO TRABALHISTA BRASILEIRO	49514	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49514	13
22	PARTIDO DA REPÚBLICA	49514	13
25	DEMOCRATAS	49514	13
40	PARTIDO SOCIALISTA BRASILEIRO	49514	13
43	PARTIDO VERDE	49514	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49514	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49514	13
10	PARTIDO REPUBLICANO BRASILEIRO	49530	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49530	13
17	PARTIDO SOCIAL LIBERAL	49530	13
22	PARTIDO DA REPÚBLICA	49530	13
25	DEMOCRATAS	49530	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49530	13
36	PARTIDO TRABALHISTA CRISTÃO	49530	13
40	PARTIDO SOCIALISTA BRASILEIRO	49530	13
43	PARTIDO VERDE	49530	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49530	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49530	13
77	SOLIDARIEDADE	49530	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49530	13
10	PARTIDO REPUBLICANO BRASILEIRO	49557	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49557	13
13	PARTIDO DOS TRABALHADORES	49557	13
14	PARTIDO TRABALHISTA BRASILEIRO	49557	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49557	13
17	PARTIDO SOCIAL LIBERAL	49557	13
22	PARTIDO DA REPÚBLICA	49557	13
25	DEMOCRATAS	49557	13
40	PARTIDO SOCIALISTA BRASILEIRO	49557	13
43	PARTIDO VERDE	49557	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49557	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49557	13
10	PARTIDO REPUBLICANO BRASILEIRO	49573	13
11	PARTIDO PROGRESSISTA	49573	13
13	PARTIDO DOS TRABALHADORES	49573	13
14	PARTIDO TRABALHISTA BRASILEIRO	49573	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49573	13
22	PARTIDO DA REPÚBLICA	49573	13
23	PARTIDO POPULAR SOCIALISTA	49573	13
25	DEMOCRATAS	49573	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	49573	13
36	PARTIDO TRABALHISTA CRISTÃO	49573	13
43	PARTIDO VERDE	49573	13
44	PARTIDO REPUBLICANO PROGRESSISTA	49573	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49573	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49573	13
65	PARTIDO COMUNISTA DO BRASIL	49573	13
77	SOLIDARIEDADE	49573	13
10	PARTIDO REPUBLICANO BRASILEIRO	49590	13
11	PARTIDO PROGRESSISTA	49590	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49590	13
13	PARTIDO DOS TRABALHADORES	49590	13
14	PARTIDO TRABALHISTA BRASILEIRO	49590	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49590	13
19	PARTIDO TRABALHISTA NACIONAL	49590	13
20	PARTIDO SOCIAL CRISTÃO	49590	13
22	PARTIDO DA REPÚBLICA	49590	13
23	PARTIDO POPULAR SOCIALISTA	49590	13
25	DEMOCRATAS	49590	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49590	13
36	PARTIDO TRABALHISTA CRISTÃO	49590	13
40	PARTIDO SOCIALISTA BRASILEIRO	49590	13
43	PARTIDO VERDE	49590	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49590	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49590	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49590	13
10	PARTIDO REPUBLICANO BRASILEIRO	49611	13
11	PARTIDO PROGRESSISTA	49611	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49611	13
13	PARTIDO DOS TRABALHADORES	49611	13
14	PARTIDO TRABALHISTA BRASILEIRO	49611	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49611	13
17	PARTIDO SOCIAL LIBERAL	49611	13
18	REDE SUSTENTABILIDADE	49611	13
19	PARTIDO TRABALHISTA NACIONAL	49611	13
20	PARTIDO SOCIAL CRISTÃO	49611	13
22	PARTIDO DA REPÚBLICA	49611	13
23	PARTIDO POPULAR SOCIALISTA	49611	13
25	DEMOCRATAS	49611	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	49611	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49611	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	49611	13
35	PARTIDO DA MULHER BRASILEIRA	49611	13
36	PARTIDO TRABALHISTA CRISTÃO	49611	13
40	PARTIDO SOCIALISTA BRASILEIRO	49611	13
43	PARTIDO VERDE	49611	13
44	PARTIDO REPUBLICANO PROGRESSISTA	49611	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49611	13
51	PARTIDO ECOLÓGICO NACIONAL	49611	13
55	PARTIDO SOCIAL DEMOCRÁTICO	49611	13
65	PARTIDO COMUNISTA DO BRASIL	49611	13
70	PARTIDO TRABALHISTA DO BRASIL	49611	13
77	SOLIDARIEDADE	49611	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49611	13
11	PARTIDO PROGRESSISTA	49638	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49638	13
13	PARTIDO DOS TRABALHADORES	49638	13
14	PARTIDO TRABALHISTA BRASILEIRO	49638	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49638	13
20	PARTIDO SOCIAL CRISTÃO	49638	13
22	PARTIDO DA REPÚBLICA	49638	13
23	PARTIDO POPULAR SOCIALISTA	49638	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	49638	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	49638	13
10	PARTIDO REPUBLICANO BRASILEIRO	49654	13
11	PARTIDO PROGRESSISTA	49654	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	49654	13
13	PARTIDO DOS TRABALHADORES	49654	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	49654	13
25	DEMOCRATAS	49654	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	49654	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	49654	13
40	PARTIDO SOCIALISTA BRASILEIRO	49654	13
