Ano;SiglaUF;TSEcod;IBGEcod;Municipio
2002;MS;90654;5003306;COXIM
2002;MS;91758;5003454;DEODAPOLIS
2002;MS;91804;5003488;DOIS IRMAOS DO BURITI
2002;MS;98051;5003504;DOURADINA
2002;MS;90735;5003702;DOURADOS
2002;MS;91731;5003751;ELDORADO
2002;MS;90751;5003801;FATIMA DO SUL
2002;MS;90794;5004007;GLORIA DE DOURADOS
2002;MS;90816;5004106;GUIA LOPES DA LAGUNA
2002;MS;90859;5004304;IGUATEMI
2002;MS;90875;5004403;INOCENCIA
2002;MS;90891;5004502;ITAPORA
2002;MS;98078;5004601;ITAQUIRAI
2002;MS;90930;5004700;IVINHEMA
2002;MS;55034;5004809;JAPORA
2002;MS;90972;5004908;JARAGUARI
2002;MS;90999;5005004;JARDIM
2002;MS;91014;5005103;JATEI
2002;MS;91820;5005152;JUTI
2002;MS;91030;5005202;LADARIO
2002;MS;55026;5005251;LAGUNA CARAPA
2002;MS;91073;5005400;MARACAJU
2002;MS;91111;5005608;MIRANDA
2002;MS;91790;5005681;MUNDO NOVO
2002;MS;91138;5005707;NAVIRAI
2002;MS;91154;5005806;NIOAQUE
2002;MS;55000;5006002;NOVA ALVORADA DO SUL
2002;MS;91235;5006200;NOVA ANDRADINA
2002;MS;55042;5006259;NOVO HORIZONTE DO SUL
2002;MS;91251;5006309;PARANAIBA
2002;MS;91847;5006358;PARANHOS
2002;MS;91278;5006408;PEDRO GOMES
2002;MS;91316;5006606;PONTA PORA
2002;MS;91375;5006903;PORTO MURTINHO
2002;MS;91413;5007109;RIBAS DO RIO PARDO
2002;MS;91430;5007208;RIO BRILHANTE
2002;MS;91456;5007307;RIO NEGRO
2002;MS;91472;5007406;RIO VERDE DE MATO GROSSO
2002;MS;91499;5007505;ROCHEDO
2002;MS;91863;5007554;SANTA RITA DO PARDO
2002;MS;98094;5007695;SAO GABRIEL DO OESTE
2002;MS;98116;5007802;SELVIRIA
2002;MS;98132;5007703;SETE QUEDAS
2002;MS;91570;5007901;SIDROLANDIA
2002;MS;91880;5007935;SONORA
2002;MS;98159;5007950;TACURU
2002;MS;98175;5007976;TAQUARUSSU
2002;MS;91596;5008008;TERENOS
2002;MS;91650;5008305;TRES LAGOAS
2002;MS;91901;5008404;VICENTINA
2002;MT;90018;5100102;ACORIZAL
2002;MT;91910;5100201;AGUA BOA
2002;MT;89877;5100250;ALTA FLORESTA
2002;MT;90050;5100300;ALTO ARAGUAIA
2002;MT;90042;5100359;ALTO BOA VISTA
2002;MT;90077;5100409;ALTO GARCAS
2002;MT;90093;5100508;ALTO PARAGUAI
2002;MT;98612;5100607;ALTO TAQUARI
2002;MT;90263;5100805;APIACAS
2002;MT;98639;5101001;ARAGUAIANA
2002;MT;90239;5101209;ARAGUAINHA
2002;MT;89893;5101258;ARAPUTANGA
2002;MT;90255;5101308;ARENAPOLIS
2002;MT;90271;5101407;ARIPUANA
2002;MT;90310;5101605;BARAO DE MELGACO
2002;MT;90336;5101704;BARRA DO BUGRES
2002;MT;90352;5101803;BARRA DO GARCAS
2002;MT;91065;5107925;BOA ESPERANCA DO NORTE
2002;MT;90905;5101852;BOM JESUS DO ARAGUAIA
2002;MT;90468;5101902;BRASNORTE
2002;MT;90476;5102504;CACERES
2002;MT;98655;5102603;CAMPINAPOLIS
2002;MT;90484;5102637;CAMPO NOVO DO PARECIS
2002;MT;90506;5102678;CAMPO VERDE
2002;MT;90743;5102686;CAMPOS DE JULIO
2002;MT;90085;5102694;CANABRAVA DO NORTE
2002;MT;91936;5102702;CANARANA
2002;MT;90760;5102793;CARLINDA
2002;MT;90549;5102850;CASTANHEIRA
2002;MT;90590;5103007;CHAPADA DOS GUIMARAES
2002;MT;90522;5103056;CLAUDIA
2002;MT;98671;5103106;COCALINHO
2002;MT;89796;5103205;COLIDER
2002;MT;89788;5103254;COLNIZA
2002;MT;99015;5103304;COMODORO
2002;MT;90280;5103353;CONFRESA
2002;MT;91006;5103361;CONQUISTA D OESTE
2002;MT;90425;5103379;COTRIGUACU
2002;MT;90670;5103403;CUIABA
2002;MT;89800;5103437;CURVELANDIA
2002;MT;98337;5103452;DENISE
2002;MT;90697;5103502;DIAMANTINO
2002;MT;90719;5103601;DOM AQUINO
2002;MT;90786;5103700;FELIZ NATAL
2002;MT;99031;5103809;FIGUEIROPOLIS D OESTE
2002;MT;90824;5103858;GAUCHA DO NORTE
2002;MT;90778;5103908;GENERAL CARNEIRO
2002;MT;90204;5103957;GLORIA D OESTE
2002;MT;99058;5104104;GUARANTA DO NORTE
2002;MT;90832;5104203;GUIRATINGA
2002;MT;99074;5104500;INDIAVAI
2002;MT;91081;5104526;IPIRANGA DO NORTE
2002;MT;91103;5104542;ITANHANGA
2002;MT;98698;5104559;ITAUBA
2002;MT;90913;5104609;ITIQUIRA
2002;MT;90956;5104807;JACIARA
2002;MT;90565;5104906;JANGADA
2002;MT;89915;5105002;JAURU
2002;MT;98191;5105101;JUARA
2002;MT;98310;5105150;JUINA
2002;MT;90581;5105176;JURUENA
2002;MT;91898;5105200;JUSCIMEIRA
2002;MT;90301;5105234;LAMBARI D OESTE
2002;MT;90603;5105259;LUCAS DO RIO VERDE
2002;MT;91057;5105309;LUCIARA
2002;MT;98710;5105580;MARCELANDIA
2002;MT;90620;5105606;MATUPA
2002;MT;91774;5105622;MIRASSOL D OESTE
2002;MT;91170;5105903;NOBRES
2002;MT;91197;5106000;NORTELANDIA
2002;MT;91219;5106109;NOSSA SENHORA DO LIVRAMEN
2002;MT;90387;5106158;NOVA BANDEIRANTES
2002;MT;89818;5106208;NOVA BRASILANDIA
2002;MT;98752;5106216;NOVA CANAA DO NORTE
2002;MT;90140;5108808;NOVA GUARITA
2002;MT;90867;5106182;NOVA LACERDA
2002;MT;90166;5108857;NOVA MARILANDIA
2002;MT;90123;5108907;NOVA MARINGA
2002;MT;90360;5108956;NOVA MONTE VERDE
2002;MT;90646;5106224;NOVA MUTUM
2002;MT;90964;5106174;NOVA NAZARE
2002;MT;98736;5106232;NOVA OLIMPIA
2002;MT;89826;5106190;NOVA SANTA HELENA
2002;MT;90883;5106240;NOVA UBIRATA
2002;MT;91952;5106257;NOVA XAVANTINA
2002;MT;98795;5106273;NOVO HORIZONTE DO NORTE
2002;MT;90808;5106265;NOVO MUNDO
2002;MT;90948;5106315;NOVO SANTO ANTONIO
2002;MT;98779;5106281;NOVO SAO JOAQUIM
2002;MT;98833;5106299;PARANAITA
2002;MT;89834;5106307;PARANATINGA
2002;MT;91812;5106372;PEDRA PRETA
2002;MT;98817;5106422;PEIXOTO DE AZEVEDO
2002;MT;90344;5106455;PLANALTO DA SERRA
2002;MT;91294;5106505;POCONE
2002;MT;90700;5106653;PONTAL DO ARAGUAIA
2002;MT;91332;5106703;PONTE BRANCA
2002;MT;89990;5106752;PONTES E LACERDA
2002;MT;98850;5106778;PORTO ALEGRE DO NORTE
2002;MT;91359;5106802;PORTO DOS GAUCHOS
2002;MT;98876;5106828;PORTO ESPERIDIAO
2002;MT;90182;5106851;PORTO ESTRELA
2002;MT;91391;5107008;POXOREO
2002;MT;98892;5107040;PRIMAVERA DO LESTE
2002;MT;90069;5107065;QUERENCIA
2002;MT;98914;5107156;RESERVA DO CABACAL
2002;MT;90662;5107180;RIBEIRAO CASCALHEIRA
2002;MT;90441;5107198;RIBEIRAOZINHO
2002;MT;89958;5107206;RIO BRANCO
2002;MT;89960;5107578;RONDOLANDIA
2002;MT;91510;5107602;RONDONOPOLIS
2002;MT;91537;5107701;ROSARIO OESTE
2002;MT;89974;5107750;SALTO DO CEU
2002;MT;90107;5107248;SANTA CARMEN
2002;MT;90980;5107743;SANTA CRUZ DO XINGU
2002;MT;91049;5107768;SANTA RITA DO TRIVELATO
2002;MT;91979;5107776;SANTA TEREZINHA
2002;MT;90328;5107263;SANTO AFONSO
2002;MT;89843;5107792;SANTO ANTONIO DO LESTE
2002;MT;91553;5107800;SANTO ANTONIO DO LEVERGER
2002;MT;91839;5107859;SAO FELIX DO ARAGUAIA
2002;MT;90026;5107297;SAO JOSE DO POVO
2002;MT;91995;5107305;SAO JOSE DO RIO CLARO
2002;MT;90247;5107354;SAO JOSE DO XINGU
2002;MT;89931;5107107;SAO JOSE DOS QUATRO MARCO
2002;MT;90409;5107404;SAO PEDRO DA CIPA
2002;MT;90727;5107875;SAPEZAL
2002;MT;90921;5107883;SERRA NOVA DOURADA
2002;MT;89850;5107909;SINOP
2002;MT;98930;5107925;SORRISO
2002;MT;90220;5107941;TABAPORA
2002;MT;91855;5107958;TANGARA DA SERRA
2002;MT;90689;5108006;TAPURAH
2002;MT;98957;5108055;TERRA NOVA DO NORTE
2002;MT;91618;5108105;TESOURO
2002;MT;91634;5108204;TORIXOREU
2002;MT;90840;5108303;UNIAO DO SUL
2002;MT;91022;5108352;VALE DE SAO DOMINGOS
2002;MT;91677;5108402;VARZEA GRANDE
2002;MT;98973;5108501;VERA
2002;MT;91090;5105507;VILA BELA DA SANTISSIMA T
2002;MT;98990;5108600;VILA RICA
2002;PA;4014;1500107;ABAETETUBA
2002;PA;4502;1500131;ABEL FIGUEIREDO
2002;PA;4030;1500206;ACARA
2002;PA;4057;1500305;AFUA
2002;PA;4260;1500347;AGUA AZUL DO NORTE
2002;PA;4073;1500404;ALENQUER
2002;PA;4090;1500503;ALMEIRIM
2002;PA;4111;1500602;ALTAMIRA
2002;PA;4138;1500701;ANAJAS
2002;PA;4154;1500800;ANANINDEUA
2002;PA;4723;1500859;ANAPU
2002;PA;4170;1500909;AUGUSTO CORREA
2002;PA;4340;1500958;AURORA DO PARA
2002;PA;4197;1501006;AVEIRO
2002;PA;4219;1501105;BAGRE
2002;PA;4235;1501204;BAIAO
2002;PA;4588;1501253;BANNACH
2002;PA;4251;1501303;BARCARENA
2002;PA;4278;1501402;BELEM
2002;PA;4804;1501451;BELTERRA
2002;PA;4294;1501501;BENEVIDES
2002;PA;4049;1501576;BOM JESUS DO TOCANTINS
2002;PA;4316;1501600;BONITO
2002;PA;4332;1501709;BRAGANCA
2002;PA;4227;1501725;BRASIL NOVO
2002;PA;5932;1501758;BREJO GRANDE DO ARAGUAIA
2002;PA;4448;1501782;BREU BRANCO
2002;PA;4359;1501808;BREVES
2002;PA;4375;1501907;BUJARU
2002;PA;4391;1502004;CACHOEIRA DO ARARI
2002;PA;4766;1501956;CACHOEIRA DO PIRIA
2002;PA;4413;1502103;CAMETA
2002;PA;4707;1502152;CANAA DOS CARAJAS
2002;PA;4430;1502202;CAPANEMA
2002;PA;4456;1502301;CAPITAO POCO
2002;PA;4472;1502400;CASTANHAL
2002;PA;4499;1502509;CHAVES
2002;PA;4510;1502608;COLARES
2002;PA;4537;1502707;CONCEICAO DO ARAGUAIA
2002;PA;5819;1502756;CONCORDIA DO PARA
2002;PA;4529;1502764;CUMARU DO NORTE
2002;PA;5851;1502772;CURIONOPOLIS
2002;PA;4553;1502806;CURRALINHO
2002;PA;4740;1502855;CURUA
2002;PA;4570;1502905;CURUCA
2002;PA;5975;1502939;DOM ELISEU
2002;PA;4120;1502954;ELDORADO DOS CARAJAS
2002;PA;4596;1503002;FARO
2002;PA;4561;1503044;FLORESTA DO ARAGUAIA
2002;PA;5878;1503077;GARRAFAO DO NORTE
2002;PA;4006;1503093;GOIANESIA DO PARA
2002;PA;4618;1503101;GURUPA
2002;PA;4634;1503200;IGARAPE ACU
2002;PA;4650;1503309;IGARAPE MIRI
2002;PA;4677;1503408;INHANGAPI
2002;PA;4189;1503457;IPIXUNA DO PARA
2002;PA;4693;1503507;IRITUIA
2002;PA;4715;1503606;ITAITUBA
2002;PA;4731;1503705;ITUPIRANGA
2002;PA;4200;1503754;JACAREACANGA
2002;PA;4758;1503804;JACUNDA
2002;PA;4774;1503903;JURUTI
2002;PA;4790;1504000;LIMOEIRO DO AJURU
2002;PA;4103;1504059;MAE DO RIO
2002;PA;4812;1504109;MAGALHAES BARATA
2002;PA;4839;1504208;MARABA
2002;PA;4855;1504307;MARACANA
2002;PA;4871;1504406;MARAPANIM
2002;PA;4642;1504422;MARITUBA
2002;PA;5770;1504455;MEDICILANDIA
2002;PA;4898;1504505;MELGACO
2002;PA;4910;1504604;MOCAJUBA
2002;PA;4936;1504703;MOJU
2002;PA;4952;1504802;MONTE ALEGRE
2002;PA;4979;1504901;MUANA
2002;PA;4480;1504950;NOVA ESPERANCA DO PIRIA
2002;PA;4600;1504976;NOVA IPIXUNA
2002;PA;4995;1505007;NOVA TIMBOTEUA
2002;PA;4383;1505031;NOVO PROGRESSO
2002;PA;4421;1505064;NOVO REPARTIMENTO
2002;PA;5010;1505106;OBIDOS
2002;PA;5037;1505205;OEIRAS DO PARA
2002;PA;5053;1505304;ORIXIMINA
2002;PA;5070;1505403;OUREM
2002;PA;5959;1505437;OURILANDIA DO NORTE
2002;PA;5916;1505486;PACAJA
2002;PA;4162;1505494;PALESTINA DO PARA
2002;PA;5096;1505502;PARAGOMINAS
2002;PA;5835;1505536;PARAUAPEBAS
2002;PA;4308;1505551;PAU D ARCO
2002;PA;5118;1505601;PEIXE BOI
2002;PA;4782;1505635;PICARRA
2002;PA;4626;1505650;PLACAS
2002;PA;5134;1505700;PONTA DE PEDRAS
2002;PA;5150;1505809;PORTEL
2002;PA;5177;1505908;PORTO DE MOZ
2002;PA;5193;1506005;PRAINHA
2002;PA;5215;1506104;PRIMAVERA
2002;PA;4685;1506112;QUATIPURU
2002;PA;5673;1506138;REDENCAO
2002;PA;5690;1506161;RIO MARIA
2002;PA;5738;1506187;RONDON DO PARA
2002;PA;5894;1506195;RUROPOLIS
2002;PA;5231;1506203;SALINOPOLIS
2002;PA;5258;1506302;SALVATERRA
2002;PA;4243;1506351;SANTA BARBARA DO PARA
2002;PA;5274;1506401;SANTA CRUZ DO ARARI
2002;PA;5290;1506500;SANTA ISABEL DO PARA
2002;PA;4146;1506559;SANTA LUZIA DO PARA
2002;PA;5991;1506583;SANTA MARIA DAS BARREIRAS
2002;PA;5312;1506609;SANTA MARIA DO PARA
2002;PA;5339;1506708;SANTANA DO ARAGUAIA
2002;PA;5355;1506807;SANTAREM
2002;PA;5371;1506906;SANTAREM NOVO
2002;PA;5398;1507003;SANTO ANTONIO DO TAUA
2002;PA;5410;1507102;SAO CAETANO DE ODIVELAS
2002;PA;4464;1507151;SAO DOMINGOS DO ARAGUAIA
2002;PA;5436;1507201;SAO DOMINGOS DO CAPIM
2002;PA;5452;1507300;SAO FELIX DO XINGU
2002;PA;5479;1507409;SAO FRANCISCO DO PARA
2002;PA;5797;1507458;SAO GERALDO DO ARAGUAIA
2002;PA;4820;1507466;SAO JOAO DA PONTA
2002;PA;4065;1507474;SAO JOAO DE PIRABAS
2002;PA;5495;1507508;SAO JOAO DO ARAGUAIA
2002;PA;5517;1507607;SAO MIGUEL DO GUAMA
2002;PA;5533;1507706;SAO SEBASTIAO DA BOA VIST
2002;PA;4847;1507755;SAPUCAIA
2002;PA;5550;1507805;SENADOR JOSE PORFIRIO
2002;PA;5576;1507904;SOURE
2002;PA;4022;1507953;TAILANDIA
2002;PA;4545;1507961;TERRA ALTA
2002;PA;4367;1507979;TERRA SANTA
2002;PA;5592;1508001;TOME ACU
2002;PA;4669;1508035;TRACUATEUA
2002;PA;4286;1508050;TRAIRAO
2002;PA;4081;1508084;TUCUMA
2002;PA;5614;1508100;TUCURUI
2002;PA;4324;1508126;ULIANOPOLIS
2002;PA;5754;1508159;URUARA
2002;PA;5630;1508209;VIGIA
2002;PA;5657;1508308;VISEU
2002;PA;4405;1508357;VITORIA DO XINGU
2002;PA;5711;1508407;XINGUARA
2002;PB;19011;2500106;AGUA BRANCA
2002;PB;19038;2500205;AGUIAR
2002;PB;19054;2500304;ALAGOA GRANDE
2002;PB;19070;2500403;ALAGOA NOVA
2002;PB;19097;2500502;ALAGOINHA
2002;PB;19763;2500536;ALCANTIL
2002;PB;19925;2500577;ALGODAO DE JANDAIRA
2002;PB;19119;2500601;ALHANDRA
2002;PB;19585;2500734;AMPARO
2002;PB;19844;2500775;APARECIDA
2002;PB;19151;2500809;ARACAGI
2002;PB;19178;2500908;ARARA
2002;PB;19194;2501005;ARARUNA
2002;PB;19216;2501104;AREIA
2002;PB;19909;2501153;AREIA DE BARAUNAS
2002;PB;19232;2501203;AREIAL
2002;PB;19259;2501302;AROEIRAS
2002;PB;19321;2501351;ASSUNCAO
2002;PB;19291;2501401;BAIA DA TRAICAO
2002;PB;19313;2501500;BANANEIRAS
2002;PB;19305;2501534;BARAUNA
2002;PB;19330;2501609;BARRA DE SANTA ROSA
2002;PB;19780;2501575;BARRA DE SANTANA
2002;PB;19356;2501708;BARRA DE SAO MIGUEL
2002;PB;19372;2501807;BAYEUX
2002;PB;19399;2501906;BELEM
2002;PB;19410;2502003;BELEM DO BREJO DO CRUZ
2002;PB;19500;2502052;BERNARDINO BATISTA
2002;PB;19437;2502102;BOA VENTURA
2002;PB;19941;2502151;BOA VISTA
2002;PB;19453;2502201;BOM JESUS
2002;PB;19470;2502300;BOM SUCESSO
2002;PB;19496;2502409;BONITO DE SANTA FE
2002;PB;19518;2502508;BOQUEIRAO
2002;PB;19550;2502706;BORBOREMA
2002;PB;19577;2502805;BREJO DO CRUZ
2002;PB;19593;2502904;BREJO DOS SANTOS
2002;PB;19615;2503001;CAAPORA
2002;PB;19631;2503100;CABACEIRAS
2002;PB;19658;2503209;CABEDELO
2002;PB;19674;2503308;CACHOEIRA DOS INDIOS
2002;PB;19690;2503407;CACIMBA DE AREIA
2002;PB;19712;2503506;CACIMBA DE DENTRO
2002;PB;19364;2503555;CACIMBAS
2002;PB;19739;2503605;CAICARA
2002;PB;19755;2503704;CAJAZEIRAS
2002;PB;19380;2503753;CAJAZEIRINHAS
2002;PB;19771;2503803;CALDAS BRANDAO
2002;PB;19798;2503902;CAMALAU
2002;PB;19810;2504009;CAMPINA GRANDE
2002;PB;22292;2516409;CAMPO DE SANTANA
2002;PB;19062;2504033;CAPIM
2002;PB;19240;2504074;CARAUBAS
2002;PB;19836;2504108;CARRAPATEIRA
2002;PB;19607;2504157;CASSERENGUE
2002;PB;19852;2504207;CATINGUEIRA
2002;PB;19879;2504306;CATOLE DO ROCHA
2002;PB;19801;2504355;CATURITE
2002;PB;19895;2504405;CONCEICAO
2002;PB;19917;2504504;CONDADO
2002;PB;19933;2504603;CONDE
2002;PB;19950;2504702;CONGO
2002;PB;19976;2504801;COREMAS
2002;PB;19704;2504850;COXIXOLA
2002;PB;19992;2504900;CRUZ DO ESPIRITO SANTO
2002;PB;20010;2505006;CUBATI
2002;PB;20036;2505105;CUITE
2002;PB;19089;2505238;CUITE DE MAMANGUAPE
2002;PB;20052;2505204;CUITEGI
2002;PB;19100;2505279;CURRAL DE CIMA
2002;PB;20079;2505303;CURRAL VELHO
2002;PB;19275;2505352;DAMIAO
2002;PB;20095;2505402;DESTERRO
2002;PB;20133;2505600;DIAMANTE
2002;PB;20150;2505709;DONA INES
2002;PB;20176;2505808;DUAS ESTRADAS
2002;PB;20192;2505907;EMAS
2002;PB;20214;2506004;ESPERANCA
2002;PB;20230;2506103;FAGUNDES
2002;PB;20257;2506202;FREI MARTINHO
2002;PB;19623;2506251;GADO BRAVO
2002;PB;20273;2506301;GUARABIRA
2002;PB;20290;2506400;GURINHEM
2002;PB;20311;2506509;GURJAO
2002;PB;20338;2506608;IBIARA
2002;PB;19534;2502607;IGARACY
2002;PB;20354;2506707;IMACULADA
2002;PB;20370;2506806;INGA
2002;PB;20397;2506905;ITABAIANA
2002;PB;20419;2507002;ITAPORANGA
2002;PB;20435;2507101;ITAPOROROCA
2002;PB;20451;2507200;ITATUBA
2002;PB;20478;2507309;JACARAU
2002;PB;20494;2507408;JERICO
2002;PB;20516;2507507;JOAO PESSOA
2002;PB;20532;2507606;JUAREZ TAVORA
2002;PB;20559;2507705;JUAZEIRINHO
2002;PB;20575;2507804;JUNCO DO SERIDO
2002;PB;20591;2507903;JURIPIRANGA
2002;PB;20613;2508000;JURU
2002;PB;20630;2508109;LAGOA
2002;PB;20656;2508208;LAGOA DE DENTRO
2002;PB;20672;2508307;LAGOA SECA
2002;PB;20699;2508406;LASTRO
2002;PB;20710;2508505;LIVRAMENTO
2002;PB;19160;2508554;LOGRADOURO
2002;PB;20737;2508604;LUCENA
2002;PB;20753;2508703;MAE D AGUA
2002;PB;20770;2508802;MALTA
2002;PB;20796;2508901;MAMANGUAPE
2002;PB;20818;2509008;MANAIRA
2002;PB;19968;2509057;MARCACAO
2002;PB;20834;2509107;MARI
2002;PB;19461;2509156;MARIZOPOLIS
2002;PB;20850;2509206;MASSARANDUBA
2002;PB;20877;2509305;MATARACA
2002;PB;19143;2509339;MATINHAS
2002;PB;19488;2509370;MATO GROSSO
2002;PB;19984;2509396;MATUREIA
2002;PB;20893;2509404;MOGEIRO
2002;PB;20915;2509503;MONTADAS
2002;PB;20931;2509602;MONTE HOREBE
2002;PB;20958;2509701;MONTEIRO
2002;PB;20974;2509800;MULUNGU
2002;PB;20990;2509909;NATUBA
2002;PB;21016;2510006;NAZAREZINHO
2002;PB;21032;2510105;NOVA FLORESTA
2002;PB;21059;2510204;NOVA OLINDA
2002;PB;21075;2510303;NOVA PALMEIRA
2002;PB;21091;2510402;OLHO D AGUA
2002;PB;21113;2510501;OLIVEDOS
2002;PB;21130;2510600;OURO VELHO
2002;PB;19720;2510659;PARARI
2002;PB;21156;2510709;PASSAGEM
2002;PB;21172;2510808;PATOS
2002;PB;21199;2510907;PAULISTA
2002;PB;21210;2511004;PEDRA BRANCA
2002;PB;21237;2511103;PEDRA LAVRADA
2002;PB;21253;2511202;PEDRAS DE FOGO
2002;PB;19747;2512721;PEDRO REGIS
2002;PB;21270;2511301;PIANCO
2002;PB;21296;2511400;PICUI
2002;PB;21318;2511509;PILAR
2002;PB;21334;2511608;PILOES
2002;PB;21350;2511707;PILOEZINHOS
2002;PB;21377;2511806;PIRPIRITUBA
2002;PB;21393;2511905;PITIMBU
2002;PB;21415;2512002;POCINHOS
2002;PB;19640;2512036;POCO DANTAS
2002;PB;19526;2512077;POCO DE JOSE DE MOURA
2002;PB;21431;2512101;POMBAL
2002;PB;21458;2512200;PRATA
2002;PB;21474;2512309;PRINCESA ISABEL
2002;PB;21490;2512408;PUXINANA
2002;PB;21512;2512507;QUEIMADAS
2002;PB;21539;2512606;QUIXABA
2002;PB;21555;2512705;REMIGIO
2002;PB;19208;2512747;RIACHAO
2002;PB;19127;2512754;RIACHAO DO BACAMARTE
2002;PB;19003;2512762;RIACHAO DO POCO
2002;PB;19828;2512788;RIACHO DE SANTO ANTONIO
2002;PB;21571;2512804;RIACHO DOS CAVALOS
2002;PB;21598;2512903;RIO TINTO
2002;PB;21610;2513000;SALGADINHO
2002;PB;21636;2513109;SALGADO DE SAO FELIX
2002;PB;20001;2513158;SANTA CECILIA
2002;PB;21652;2513208;SANTA CRUZ
2002;PB;21679;2513307;SANTA HELENA
2002;PB;19569;2513356;SANTA INES
2002;PB;21695;2513406;SANTA LUZIA
2002;PB;21750;2513703;SANTA RITA
2002;PB;21776;2513802;SANTA TERESINHA
2002;PB;21717;2513505;SANTANA DE MANGUEIRA
2002;PB;21733;2513604;SANTANA DOS GARROTES
2002;PB;19666;2513653;SANTAREM
2002;PB;19267;2513851;SANTO ANDRE
2002;PB;19402;2513927;SAO BENTINHO
2002;PB;21792;2513901;SAO BENTO
2002;PB;19429;2513968;SAO DOMINGOS DE POMBAL
2002;PB;19224;2513943;SAO DOMINGOS DO CARIRI
2002;PB;19860;2513984;SAO FRANCISCO
2002;PB;21814;2514008;SAO JOAO DO CARIRI
2002;PB;19135;2500700;SAO JOAO DO RIO DO PEIXE
2002;PB;21830;2514107;SAO JOAO DO TIGRE
2002;PB;21857;2514206;SAO JOSE DA LAGOA TAPADA
2002;PB;21873;2514305;SAO JOSE DE CAIANA
2002;PB;21890;2514404;SAO JOSE DE ESPINHARAS
2002;PB;21911;2514503;SAO JOSE DE PIRANHAS
2002;PB;19445;2514552;SAO JOSE DE PRINCESA
2002;PB;21938;2514602;SAO JOSE DO BONFIM
2002;PB;19542;2514651;SAO JOSE DO BREJO DO CRUZ
2002;PB;21954;2514701;SAO JOSE DO SABUGI
2002;PB;21970;2514800;SAO JOSE DOS CORDEIROS
2002;PB;19046;2514453;SAO JOSE DOS RAMOS
2002;PB;21997;2514909;SAO MAMEDE
2002;PB;22012;2515005;SAO MIGUEL DE TAIPU
2002;PB;22039;2515104;SAO SEBASTIAO DE LAGOA DE
2002;PB;22055;2515203;SAO SEBASTIAO DO UMBUZEIR
2002;PB;22071;2515302;SAPE
2002;PB;22098;2515401;SERIDO
2002;PB;22110;2515500;SERRA BRANCA
2002;PB;22136;2515609;SERRA DA RAIZ
2002;PB;22152;2515708;SERRA GRANDE
2002;PB;22179;2515807;SERRA REDONDA
2002;PB;22195;2515906;SERRARIA
2002;PB;19186;2515930;SERTAOZINHO
2002;PB;19020;2515971;SOBRADO
2002;PB;22217;2516003;SOLANEA
2002;PB;22233;2516102;SOLEDADE
2002;PB;19283;2516151;SOSSEGO
2002;PB;22250;2516201;SOUSA
2002;PB;22276;2516300;SUME
2002;PB;22314;2516508;TAPEROA
2002;PB;22330;2516607;TAVARES
2002;PB;22357;2516706;TEIXEIRA
2002;PB;19682;2516755;TENORIO
2002;PB;22373;2516805;TRIUNFO
2002;PB;22390;2516904;UIRAUNA
2002;PB;22411;2517001;UMBUZEIRO
2002;PB;22438;2517100;VARZEA
2002;PB;19887;2517209;VIEIROPOLIS
2002;PB;20117;2505501;VISTA SERRANA
2002;PB;19348;2517407;ZABELE
2002;PE;26310;2600054;ABREU E LIMA
2002;PE;23019;2600104;AFOGADOS DA INGAZEIRA
2002;PE;23035;2600203;AFRANIO
2002;PE;23051;2600302;AGRESTINA
2002;PE;23078;2600401;AGUA PRETA
2002;PE;23094;2600500;AGUAS BELAS
2002;PE;23116;2600609;ALAGOINHA
2002;PE;23132;2600708;ALIANCA
2002;PE;23159;2600807;ALTINHO
2002;PE;23175;2600906;AMARAJI
2002;PE;23191;2601003;ANGELIM
2002;PE;23205;2601052;ARACOIABA
2002;PE;23213;2601102;ARARIPINA
2002;PE;23230;2601201;ARCOVERDE
2002;PE;23256;2601300;BARRA DE GUABIRABA
2002;PE;23272;2601409;BARREIROS
2002;PE;23299;2601508;BELEM DE MARIA
2002;PE;23310;2601607;BELEM DE SAO FRANCISCO
2002;PE;23337;2601706;BELO JARDIM
2002;PE;23353;2601805;BETANIA
2002;PE;23370;2601904;BEZERROS
2002;PE;23396;2602001;BODOCO
2002;PE;23418;2602100;BOM CONSELHO
2002;PE;23434;2602209;BOM JARDIM
2002;PE;23450;2602308;BONITO
2002;PE;23477;2602407;BREJAO
2002;PE;23493;2602506;BREJINHO
2002;PE;23515;2602605;BREJO DA MADRE DE DEUS
2002;PE;23531;2602704;BUENOS AIRES
2002;PE;23558;2602803;BUIQUE
2002;PE;23574;2602902;CABO DE SANTO AGOSTINHO
2002;PE;23590;2603009;CABROBO
2002;PE;23612;2603108;CACHOEIRINHA
2002;PE;23639;2603207;CAETES
2002;PE;23655;2603306;CALCADO
2002;PE;23671;2603405;CALUMBI
2002;PE;26298;2603454;CAMARAGIBE
2002;PE;23698;2603504;CAMOCIM DE SAO FELIX
2002;PE;23710;2603603;CAMUTANGA
2002;PE;23736;2603702;CANHOTINHO
2002;PE;23752;2603801;CAPOEIRAS
2002;PE;23779;2603900;CARNAIBA
2002;PE;23167;2603926;CARNAUBEIRA DA PENHA
2002;PE;23795;2604007;CARPINA
2002;PE;23817;2604106;CARUARU
2002;PE;23221;2604155;CASINHAS
2002;PE;23833;2604205;CATENDE
2002;PE;23850;2604304;CEDRO
