SEQUENCIA_COLIGACAO,DATA_GERACAO,HORA_GERACAO,ANO_ELEICAO,NUM_TURNO,DESCRICAO_ELEICAO,SIGLA_UF,SIGLA_UE,NOME_UE,CODIGO_CARGO,DESCRICAO_CARGO,TIPO_LEGENDA,NUM_PARTIDO,SIGLA_PARTIDO2,NOME_PARTIDO,SIGLA_COLIGACAO,NOME_COLIGACAO,COMPOSICAO_COLIGACAO,SIGLA_PARTIDO
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,3,GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,3,GOVERNADOR,COLIGACAO,23,PPS,PARTIDO POPULAR SOCIALISTA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,3,GOVERNADOR,COLIGACAO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,3,GOVERNADOR,COLIGACAO,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,4,VICE-GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,4,VICE-GOVERNADOR,COLIGACAO,23,PPS,PARTIDO POPULAR SOCIALISTA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,4,VICE-GOVERNADOR,COLIGACAO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,4,VICE-GOVERNADOR,COLIGACAO,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,6,DEPUTADO FEDERAL,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,6,DEPUTADO FEDERAL,COLIGACAO,23,PPS,PARTIDO POPULAR SOCIALISTA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,6,DEPUTADO FEDERAL,COLIGACAO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,6,DEPUTADO FEDERAL,COLIGACAO,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,7,DEPUTADO ESTADUAL,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,7,DEPUTADO ESTADUAL,COLIGACAO,23,PPS,PARTIDO POPULAR SOCIALISTA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,7,DEPUTADO ESTADUAL,COLIGACAO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:30,2006,1,ELEICOES 2006,AL,AL,ALAGOAS,7,DEPUTADO ESTADUAL,COLIGACAO,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,#NE#,ALAGOAS: PAZ E DESENVOLVIMENTO,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,23,PPS,PARTIDO POPULAR SOCIALISTA,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,43,PV,PARTIDO VERDE,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,23,PPS,PARTIDO POPULAR SOCIALISTA,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,43,PV,PARTIDO VERDE,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,A BAHIA DE TODOS NÓS,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,43,PV,PARTIDO VERDE,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,43,PV,PARTIDO VERDE,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,43,PV,PARTIDO VERDE,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
1009,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,9,1º SUPLENTE SENADOR,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,CEARÁ VOTA PARA CRESCER,#NE#,PAN / PC do B / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PT / PT do B / PTB / PTC / PTN / PV
