
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27154	27154	BELÉM	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27154	27154	BELÉM	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27170	27170	BELO MONTE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27170	27170	BELO MONTE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27197	27197	BOCA DA MATA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27197	27197	BOCA DA MATA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27219	27219	BRANQUINHA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27219	27219	BRANQUINHA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27235	27235	CACIMBINHAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27235	27235	CACIMBINHAS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27251	27251	CAJUEIRO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27251	27251	CAJUEIRO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27278	27278	CAMPO ALEGRE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27278	27278	CAMPO ALEGRE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27294	27294	CAMPO GRANDE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27294	27294	CAMPO GRANDE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27316	27316	CANAPI	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27316	27316	CANAPI	13	VEREADOR	96
