23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	4	VICE-GOVERNADOR	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	5	SENADOR	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	3	GOVERNADOR	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	9	1º SUPLENTE	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AC	AC	ACRE	7	DEPUTADO ESTADUAL	12	PDT	PARTIDO DEMOCRÁTICO TRABALHISTA
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	6	DEPUTADO FEDERAL	36	PTC	PARTIDO TRABALHISTA CRISTÃO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	6	DEPUTADO FEDERAL	36	PTC	PARTIDO TRABALHISTA CRISTÃO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	6	DEPUTADO FEDERAL	36	PTC	PARTIDO TRABALHISTA CRISTÃO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	6	DEPUTADO FEDERAL	51	PEN	PARTIDO ECOLÓGICO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	10	2º SUPLENTE	51	PEN	PARTIDO ECOLÓGICO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	4	VICE-GOVERNADOR	21	PCB	PARTIDO COMUNISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	6	DEPUTADO FEDERAL	36	PTC	PARTIDO TRABALHISTA CRISTÃO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	4	VICE-GOVERNADOR	51	PEN	PARTIDO ECOLÓGICO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	6	DEPUTADO FEDERAL	51	PEN	PARTIDO ECOLÓGICO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	4	VICE-GOVERNADOR	36	PTC	PARTIDO TRABALHISTA CRISTÃO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	3	GOVERNADOR	51	PEN	PARTIDO ECOLÓGICO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	4	VICE-GOVERNADOR	19	PTN	PARTIDO TRABALHISTA NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	9	1º SUPLENTE	36	PTC	PARTIDO TRABALHISTA CRISTÃO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	6	DEPUTADO FEDERAL	36	PTC	PARTIDO TRABALHISTA CRISTÃO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AL	AL	ALAGOAS	7	DEPUTADO ESTADUAL	13	PT	PARTIDO DOS TRABALHADORES
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	16	PSTU	PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	4	VICE-GOVERNADOR	21	PCB	PARTIDO COMUNISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	10	2º SUPLENTE	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	5	SENADOR	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	16	PSTU	PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	9	1º SUPLENTE	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	5	SENADOR	16	PSTU	PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	21	PCB	PARTIDO COMUNISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	5	SENADOR	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	21	PCB	PARTIDO COMUNISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	10	2º SUPLENTE	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	10	2º SUPLENTE	16	PSTU	PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	10	2º SUPLENTE	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	10	2º SUPLENTE	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	4	VICE-GOVERNADOR	40	PSB	PARTIDO SOCIALISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	21	PCB	PARTIDO COMUNISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	21	PCB	PARTIDO COMUNISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	10	2º SUPLENTE	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	16	PSTU	PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	21	PCB	PARTIDO COMUNISTA BRASILEIRO
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	6	DEPUTADO FEDERAL	50	PSOL	PARTIDO SOCIALISMO E LIBERDADE
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
23/04/2017	03:00:36	2014	1	Eleições Gerais 2014	AM	AM	AMAZONAS	7	DEPUTADO ESTADUAL	33	PMN	PARTIDO DA MOBILIZAÇÃO NACIONAL
