nome_uf;uf;nome_municipio;cod_ibge;cod_tse;2000;2004;2008;2012;2016
Minas Gerais;MG;Rubelita;3156502;51292;11; 9; 9; 9; 9
Minas Gerais;MG;Rubim;3156601;51314;11; 9; 9; 9; 9
Minas Gerais;MG;Sabará;3156700;51330;15;11;11;15;15
Minas Gerais;MG;Sabinópolis;3156809;51357;11; 9; 9; 9; 9
Minas Gerais;MG;Sacramento;3156908;51373;13; 9; 9; 9; 9
Minas Gerais;MG;Salinas;3157005;51390;15; 9; 9;13;13
Minas Gerais;MG;Salto da Divisa;3157104;51411; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Bárbara;3157203;51438;13; 9; 9;11;11
Minas Gerais;MG;Santa Bárbara do Leste;3157252;40649; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Bárbara do Monte Verde;3157278;41440; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Bárbara do Tugúrio;3157302;51454; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Cruz de Minas;3157336;41467; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Cruz de Salinas;3157377;41483; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Cruz do Escalvado;3157401;51470; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Efigênia de Minas;3157500;51497; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Fé de Minas;3157609;51519;11; 9; 9; 9; 9
Minas Gerais;MG;Santa Helena de Minas;3157658;41505; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Juliana;3157708;51535; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Luzia;3157807;51551;21;13;13;17;17
Minas Gerais;MG;Santa Margarida;3157906;51578;11; 9; 9;11;11
Minas Gerais;MG;Santa Maria de Itabira;3158003;51594;11; 9; 9; 9; 9
Minas Gerais;MG;Santa Maria do Salto;3158102;51616; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Maria do Suaçuí;3158201;51632;11; 9; 9; 9; 9
Minas Gerais;MG;Santa Rita de Caldas;3159209;51837; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Rita de Ibitipoca;3159407;51870; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Rita de Jacutinga;3159308;51853; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Rita de Minas;3159357;40665; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Rita do Itueto;3159506;51896; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Rita do Sapucaí;3159605;51918;13; 9; 9;13;13
Minas Gerais;MG;Santa Rosa da Serra;3159704;51934; 9; 9; 9; 9; 9
Minas Gerais;MG;Santa Vitória;3159803;51950;11; 9; 9;11;11
Minas Gerais;MG;Santana da Vargem;3158300;51659; 9; 9; 9; 9; 9
Minas Gerais;MG;Santana de Cataguases;3158409;51675; 9; 9; 9; 9; 9
Minas Gerais;MG;Santana de Pirapama;3158508;51691; 9; 9; 9; 9; 9
Minas Gerais;MG;Santana do Deserto;3158607;51713; 9; 9; 9; 9; 9
Minas Gerais;MG;Santana do Garambéu;3158706;51730; 9; 9; 9; 9; 9
Minas Gerais;MG;Santana do Jacaré;3158805;51756; 9; 9; 9; 9; 9
Minas Gerais;MG;Santana do Manhuaçu;3158904;51772; 9; 9; 9; 9; 9
Minas Gerais;MG;Santana do Paraíso;3158953;40681; 9; 9; 9;11;11
Minas Gerais;MG;Santana do Riacho;3159001;51799;11; 9; 9; 9; 9
Minas Gerais;MG;Santana dos Montes;3159100;51810; 9; 9; 9; 9; 9
Minas Gerais;MG;Santo Antônio do Amparo;3159902;51977;11; 9; 9;11;11
Minas Gerais;MG;Santo Antônio do Aventureiro;3160009;51993; 9; 9; 9; 9; 9
Minas Gerais;MG;Santo Antônio do Grama;3160108;52019; 9; 9; 9; 9; 9
Minas Gerais;MG;Santo Antônio do Itambé;3160207;52035; 9; 9; 9; 9; 9
Minas Gerais;MG;Santo Antônio do Jacinto;3160306;52051;11; 9; 9; 9; 9
Minas Gerais;MG;Santo Antônio do Monte;3160405;52078;11; 9; 9;11;11
Minas Gerais;MG;Santo Antônio do Retiro;3160454;41521; 9; 9; 9; 9; 9
Minas Gerais;MG;Santo Antônio do Rio Abaixo;3160504;52094; 9; 9; 9; 9; 9
Minas Gerais;MG;Santo Hipólito;3160603;52116; 9; 9; 9; 9; 9
Minas Gerais;MG;Santos Dumont;3160702;52132;15; 9; 9;11;13
Minas Gerais;MG;São Bento Abade;3160801;52159; 9; 9; 9; 9; 9
Minas Gerais;MG;São Brás do Suaçuí;3160900;52175; 9; 9; 9; 9; 9
Minas Gerais;MG;São Domingos das Dores;3160959;41548; 9; 9; 9; 9; 9
Minas Gerais;MG;São Domingos do Prata;3161007;52191;13; 9; 9;11;11
Minas Gerais;MG;São Félix de Minas;3161056;41564; 9; 9; 9; 9; 9
Minas Gerais;MG;São Francisco;3161106;52213;15;10;10;13;15
Minas Gerais;MG;São Francisco de Paula;3161205;52230; 9; 9; 9; 9; 9
Minas Gerais;MG;São Francisco de Sales;3161304;52256; 9; 9; 9; 9; 9
Minas Gerais;MG;São Francisco do Glória;3161403;52272; 9; 9; 9; 9; 9
Minas Gerais;MG;São Geraldo;3161502;52299; 9; 9; 9; 9; 9
Minas Gerais;MG;São Geraldo da Piedade;3161601;52310; 9; 9; 9; 9; 9
Minas Gerais;MG;São Geraldo do Baixio;3161650;41580; 9; 9; 9; 9; 9
Minas Gerais;MG;São Gonçalo do Abaeté;3161700;52337;11; 9; 9; 9; 9
Minas Gerais;MG;São Gonçalo do Pará;3161809;52353; 9; 9; 9; 9; 9
Minas Gerais;MG;São Gonçalo do Rio Abaixo;3161908;52370; 9; 9; 9; 9; 9
Minas Gerais;MG;São Gonçalo do Rio Preto;3125507;45098; 9; 9; 9; 9; 9
Minas Gerais;MG;São Gonçalo do Sapucaí;3162005;52396;13; 9; 9;11;11
Minas Gerais;MG;São Gotardo;3162104;52418;13; 9; 9;13;13
Minas Gerais;MG;São João Batista do Glória;3162203;52434; 9; 9; 9; 9; 9
Minas Gerais;MG;São João da Lagoa;3162252;40703; 9; 9; 9; 9; 9
Minas Gerais;MG;São João da Mata;3162302;52450; 9; 9; 9; 9; 9
Minas Gerais;MG;São João da Ponte;3162401;52477;13; 9; 9;11;11
Minas Gerais;MG;São João das Missões;3162450;41602; 9; 9; 9; 9; 9
Minas Gerais;MG;São João del Rei;3162500;52493;15;10;10;13;13
Minas Gerais;MG;São João do Manhuaçu;3162559;40720; 9; 9; 9; 9; 9
Minas Gerais;MG;São João do Manteninha;3162575;40746; 9; 9; 9; 9; 9
Minas Gerais;MG;São João do Oriente;3162609;52515;11; 9; 9; 9; 9
Minas Gerais;MG;São João do Pacuí;3162658;40762; 9; 9; 9; 9; 9
Minas Gerais;MG;São João do Paraíso;3162708;52531;13; 9; 9;11;11
Minas Gerais;MG;São João Evangelista;3162807;52558;11; 9; 9;11;11
Minas Gerais;MG;São João Nepomuceno;3162906;52574;13; 9; 9; 9; 9
Minas Gerais;MG;São Joaquim de Bicas;3162922;41629; 9; 9; 9;11;11
Minas Gerais;MG;São José da Barra;3162948;41645; 9; 9; 9; 9; 9
Minas Gerais;MG;São José da Lapa;3162955;40789; 9; 9; 9; 9; 9
Minas Gerais;MG;São José da Safira;3163003;52590; 9; 9; 9; 9; 9
Minas Gerais;MG;São José da Varginha;3163102;52612; 9; 9; 9; 9; 9
Minas Gerais;MG;São José do Alegre;3163201;52639; 9; 9; 9; 9; 9
Minas Gerais;MG;São José do Divino;3163300;52655; 9; 9; 9; 9; 9
Minas Gerais;MG;São José do Goiabal;3163409;52671; 9; 9; 9; 9; 9
Minas Gerais;MG;São José do Jacuri;3163508;52698;11; 9; 9; 9; 9
Minas Gerais;MG;São José do Mantimento;3163607;52710; 9; 9; 9; 9; 9
Minas Gerais;MG;São Lourenço;3163706;52736;15; 9; 9;13;13
Minas Gerais;MG;São Miguel do Anta;3163805;52752; 9; 9; 9; 9; 9
Minas Gerais;MG;São Pedro da União;3163904;52779; 9; 9; 9; 9; 9
Minas Gerais;MG;São Pedro do Suaçuí;3164100;52817; 9; 9; 9; 9; 9
Minas Gerais;MG;São Pedro dos Ferros;3164001;52795;11; 9; 9; 9; 9
Minas Gerais;MG;São Romão;3164209;52833;11; 9; 9; 9; 9
Minas Gerais;MG;São Roque de Minas;3164308;52850; 9; 9; 9; 9; 9
Minas Gerais;MG;São Sebastião da Bela Vista;3164407;52876; 9; 9; 9; 9; 9
Minas Gerais;MG;São Sebastião da Vargem Alegre;3164431;42340; 9; 9; 9; 9; 9
Minas Gerais;MG;São Sebastião do Anta;3164472;42366; 9; 9; 9; 9; 9
Minas Gerais;MG;São Sebastião do Maranhão;3164506;52892;11; 9; 9; 9; 9
Minas Gerais;MG;São Sebastião do Oeste;3164605;52914; 9; 9; 9; 9; 9
Minas Gerais;MG;São Sebastião do Paraíso;3164704;52930;15;10;10;10;10
Minas Gerais;MG;São Sebastião do Rio Preto;3164803;52957; 9; 9; 9; 9; 9
Minas Gerais;MG;São Sebastião do Rio Verde;3164902;52973; 9; 9; 9; 9; 9
Minas Gerais;MG;São Thomé das Letras;3165206;53031; 9; 9; 9; 9; 9
Minas Gerais;MG;São Tiago;3165008;52990;11; 9; 9; 9; 9
Minas Gerais;MG;São Tomás de Aquino;3165107;53015; 9; 9; 9; 9; 9
Minas Gerais;MG;São Vicente de Minas;3165305;53058; 9; 9; 9; 9; 9
Minas Gerais;MG;Sapucaí-Mirim;3165404;53074; 9; 9; 9; 9; 9
Minas Gerais;MG;Sardoá;3165503;53090; 9; 9; 9; 9; 9
Minas Gerais;MG;Sarzedo;3165537;40800; 9; 9; 9; 9; 9
Minas Gerais;MG;Sem-Peixe;3165560;40827; 9; 9; 9; 9; 9
Minas Gerais;MG;Senador Amaral;3165578;40843; 9; 9; 9; 9; 9
Minas Gerais;MG;Senador Cortes;3165602;53112; 9; 9; 9; 9; 9
Minas Gerais;MG;Senador Firmino;3165701;53139; 9; 9; 9; 9; 9
Minas Gerais;MG;Senador José Bento;3165800;53155; 9; 9; 9; 9; 9
Minas Gerais;MG;Senador Modestino Gonçalves;3165909;53171; 9; 9; 9; 9; 9
Minas Gerais;MG;Senhora de Oliveira;3166006;53198; 9; 9; 9; 9; 9
Minas Gerais;MG;Senhora do Porto;3166105;53210; 9; 9; 9; 9; 9
Minas Gerais;MG;Senhora dos Remédios;3166204;53236; 9; 9; 9; 9; 9
Minas Gerais;MG;Sericita;3166303;53252; 9; 9; 9; 9; 9
Minas Gerais;MG;Seritinga;3166402;53279; 9; 9; 9; 9; 9
Minas Gerais;MG;Serra Azul de Minas;3166501;53295; 9; 9; 9; 9; 9
Minas Gerais;MG;Serra da Saudade;3166600;53317; 9; 9; 9; 9; 9
Minas Gerais;MG;Serra do Salitre;3166808;53350; 9; 9; 9; 9; 9
Minas Gerais;MG;Serra dos Aimorés;3166709;53333;11; 9; 9; 9; 9
Minas Gerais;MG;Serrania;3166907;53376; 9; 9; 9; 9; 9
Minas Gerais;MG;Serranópolis de Minas;3166956;42382; 9; 9; 9; 9; 9
Minas Gerais;MG;Serranos;3167004;53392; 9; 9; 9; 9; 9
Minas Gerais;MG;Serro;3167103;53414;11; 9; 9; 9;11
Minas Gerais;MG;Sete Lagoas;3167202;53430;17;13;13;17;17
Minas Gerais;MG;Setubinha;3165552;42404; 9; 9; 9; 9; 9
Minas Gerais;MG;Silveirânia;3167301;53457; 9; 9; 9; 9; 9
Minas Gerais;MG;Silvianópolis;3167400;53473; 9; 9; 9; 9; 9
Minas Gerais;MG;Simão Pereira;3167509;53490; 9; 9; 9; 9; 9
Minas Gerais;MG;Simonésia;3167608;53511;11; 9; 9;11;11
Minas Gerais;MG;Sobrália;3167707;53538; 9; 9; 9; 9; 9
Minas Gerais;MG;Soledade de Minas;3167806;53554; 9; 9; 9; 9; 9
Minas Gerais;MG;Tabuleiro;3167905;53570; 9; 9; 9; 9; 9
Minas Gerais;MG;Taiobeiras;3168002;53597;13; 9; 9;13;13
Minas Gerais;MG;Taparuba;3168051;42420; 9; 9; 9; 9; 9
Minas Gerais;MG;Tapira;3168101;53619; 9; 9; 9; 9; 9
Minas Gerais;MG;Tapiraí;3168200;53635; 9; 9; 9; 9; 9
Minas Gerais;MG;Taquaraçu de Minas;3168309;53651; 9; 9; 9; 9; 9
Minas Gerais;MG;Tarumirim;3168408;53678;13; 9; 9; 9; 9
Minas Gerais;MG;Teixeiras;3168507;53694;11; 9; 9; 9; 9
Minas Gerais;MG;Teófilo Otoni;3168606;53716;17;11;11;19;19
Minas Gerais;MG;Timóteo;3168705;53732;15;10;10;15;15
Minas Gerais;MG;Tiradentes;3168804;53759; 9; 9; 9; 9; 9
Minas Gerais;MG;Tiros;3168903;53775; 9; 9; 9; 9; 9
Minas Gerais;MG;Tocantins;3169000;53791;11; 9; 9;11;11
Minas Gerais;MG;Tocos do Moji;3169059;42587; 9; 9; 9; 9; 9
Minas Gerais;MG;Toledo;3169109;53813;11; 9; 9; 9; 9
Minas Gerais;MG;Tombos;3169208;53830;11; 9; 9; 9; 9
Minas Gerais;MG;Três Corações;3169307;53856;15;10;10;10;10
Minas Gerais;MG;Três Marias;3169356;41157;13; 9; 9;11;13
Minas Gerais;MG;Três Pontas;3169406;53872;15;10;10;15;11
Minas Gerais;MG;Tumiritinga;3169505;53899; 9; 9; 9; 9; 9
Minas Gerais;MG;Tupaciguara;3169604;53910;15; 9; 9; 9;11
Minas Gerais;MG;Turmalina;3169703;53937;13; 9;11;11;11
Minas Gerais;MG;Turvolândia;3169802;53953; 9; 9; 9; 9; 9
Minas Gerais;MG;Ubá;3169901;53970;15;10;10;11;11
Minas Gerais;MG;Ubaí;3170008;53996;11; 9; 9; 9; 9
Minas Gerais;MG;Ubaporanga;3170057;40860; 9; 9; 9; 9; 9
Minas Gerais;MG;Uberaba;3170107;54011;19;14;14;14;14
Minas Gerais;MG;Uberlândia;3170206;54038;21;20;21;27;27
Minas Gerais;MG;Umburatiba;3170305;54054; 9; 9; 9; 9; 9
Minas Gerais;MG;Unaí;3170404;54070;15;10;10;15;15
Minas Gerais;MG;União de Minas;3170438;42447; 9; 9; 9; 9; 9
Minas Gerais;MG;Uruana de Minas;3170479;42463; 9; 9; 9; 9; 9
Minas Gerais;MG;Urucânia;3170503;54097;11; 9; 9; 9; 9
Minas Gerais;MG;Urucuia;3170529;40886; 9; 9; 9; 9; 9
Minas Gerais;MG;Vargem Alegre;3170578;40908; 9; 9; 9; 9; 9
Minas Gerais;MG;Vargem Bonita;3170602;54119; 9; 9; 9; 9; 9
Minas Gerais;MG;Vargem Grande do Rio Pardo;3170651;42480; 9; 9; 9; 9; 9
Minas Gerais;MG;Varginha;3170701;54135;15;11;11;15;15
Minas Gerais;MG;Varjão de Minas;3170750;42501; 9; 9; 9; 9; 9
Minas Gerais;MG;Várzea da Palma;3170800;54151;13; 9; 9;13;13
Minas Gerais;MG;Varzelândia;3170909;54178;11; 9; 9;11;11
Minas Gerais;MG;Vazante;3171006;54194;13; 9; 9;11;11
Minas Gerais;MG;Verdelândia;3171030;42528; 9; 9; 9; 9; 9
Minas Gerais;MG;Veredinha;3171071;42544; 9; 9; 9; 9; 9
Minas Gerais;MG;Veríssimo;3171105;54232; 9; 9; 9; 9; 9
Minas Gerais;MG;Vermelho Novo;3171154;42560; 9; 9; 9; 9; 9
Minas Gerais;MG;Vespasiano;3171204;54259;15;10;10;15;17
Minas Gerais;MG;Viçosa;3171303;54275;15;10;10;15;15
Minas Gerais;MG;Vieiras;3171402;54291; 9; 9; 9; 9; 9
Minas Gerais;MG;Virgem da Lapa;3171600;54330;11; 9; 9; 9; 9
Minas Gerais;MG;Virgínia;3171709;54356; 9; 9; 9; 9; 9
Minas Gerais;MG;Virginópolis;3171808;54372;13; 9; 9; 9; 9
Minas Gerais;MG;Virgolândia;3171907;54399; 9; 9; 9; 9; 9
Minas Gerais;MG;Visconde do Rio Branco;3172004;54410;15; 9; 9; 9; 9
Minas Gerais;MG;Volta Grande;3172103;54437; 9; 9; 9; 9; 9
Minas Gerais;MG;Wenceslau Braz;3172202;54216; 9; 9; 9; 9; 9
Espírito Santo;ES;Afonso Cláudio;3200102;56014;11; 9; 9; 9;13
Espírito Santo;ES;Água Doce do Norte;3200169;56022;13; 9; 9; 9; 9
Espírito Santo;ES;Águia Branca;3200136;57991;11; 9; 9; 9; 9
Espírito Santo;ES;Alegre;3200201;56030;15; 9; 9;13;13
Espírito Santo;ES;Alfredo Chaves;3200300;56057;13; 9; 9; 9; 9
Espírito Santo;ES;Alto Rio Novo;3200359;56065;11; 9; 9; 9; 9
Espírito Santo;ES;Anchieta;3200409;56073;13; 9; 9;11;11
Espírito Santo;ES;Apiacá;3200508;56090;11; 9; 9; 9; 9
Espírito Santo;ES;Aracruz;3200607;56111;17;10;10;17;17
Espírito Santo;ES;Atílio Vivacqua;3200706;56138;11; 9; 9; 9; 9
Espírito Santo;ES;Baixo Guandu;3200805;56154;15; 9; 9;11;13
Espírito Santo;ES;Barra de São Francisco;3200904;56170;13; 9; 9;13;13
Espírito Santo;ES;Boa Esperança;3201001;56197;13; 9; 9; 9; 9
Espírito Santo;ES;Bom Jesus do Norte;3201100;56219;11; 9; 9; 9; 9
Espírito Santo;ES;Brejetuba;3201159;56146; 9; 9; 9; 9; 9
Espírito Santo;ES;Cachoeiro de Itapemirim;3201209;56235;19;12;13;19;19
Espírito Santo;ES;Cariacica;3201308;56251;21;16;16;19;19
Espírito Santo;ES;Castelo;3201407;56278;15; 9; 9;13;13
Espírito Santo;ES;Colatina;3201506;56294;17;11;11;15;15
Espírito Santo;ES;Conceição da Barra;3201605;56316;13; 9; 9;11;11
Espírito Santo;ES;Conceição do Castelo;3201704;56332;11; 9; 9; 9; 9
Espírito Santo;ES;Divino de São Lourenço;3201803;56359;11; 9; 9; 9; 9
Espírito Santo;ES;Domingos Martins;3201902;56375;15; 9; 9;13;13
Espírito Santo;ES;Dores do Rio Preto;3202009;56391;11; 9; 9; 9; 9
Espírito Santo;ES;Ecoporanga;3202108;56413;15; 9; 9;11;11
Espírito Santo;ES;Fundão;3202207;56430;13; 9; 9;11;11
Espírito Santo;ES;Governador Lindenberg;3202256;56308; 9; 9; 9; 9; 9
Espírito Santo;ES;Guaçuí;3202306;56456;15; 9; 9;11;11
Espírito Santo;ES;Guarapari;3202405;56472;13;11;11;17;17
Espírito Santo;ES;Ibatiba;3202454;57096; 9; 9; 9; 9; 9
Espírito Santo;ES;Ibiraçu;3202504;56499;11; 9; 9; 9; 9
Espírito Santo;ES;Ibitirama;3202553;56502;11; 9; 9; 9; 9
Espírito Santo;ES;Iconha;3202603;56510;13; 9; 9; 9; 9
Espírito Santo;ES;Irupi;3202652;56049; 9; 9; 9; 9; 9
Espírito Santo;ES;Itaguaçu;3202702;56537;13; 9; 9; 9; 9
Espírito Santo;ES;Itapemirim;3202801;56553;11; 9; 9;11;11
Espírito Santo;ES;Itarana;3202900;56570;13; 9; 9; 9; 9
Espírito Santo;ES;Iúna;3203007;56596;15; 9; 9;11;11
Espírito Santo;ES;Jaguaré;3203056;57134;13; 9; 9;11;11
Espírito Santo;ES;Jerônimo Monteiro;3203106;56618;13; 9; 9; 9; 9
Espírito Santo;ES;João Neiva;3203130;56626;13; 9; 9;11;11
Espírito Santo;ES;Laranja da Terra;3203163;57916;11; 9; 9; 9; 9
Espírito Santo;ES;Linhares;3203205;56634;17;11;11;13;13
Espírito Santo;ES;Mantenópolis;3203304;56650;13; 9; 9; 9;11
Espírito Santo;ES;Marataízes;3203320;56120;11; 9; 9;13;13
Espírito Santo;ES;Marechal Floriano;3203346;56103; 9; 9; 9; 9; 9
Espírito Santo;ES;Marilândia;3203353;57070;11; 9; 9; 9; 9
Espírito Santo;ES;Mimoso do Sul;3203403;56677; 9; 9; 9;11;11
Espírito Santo;ES;Montanha;3203502;56693;13; 9; 9; 9; 9
Espírito Santo;ES;Mucurici;3203601;56715; 9; 9; 9; 9; 9
Espírito Santo;ES;Muniz Freire;3203700;56731; 9; 9; 9; 9; 9
Espírito Santo;ES;Muqui;3203809;56758;13; 9; 9; 9; 9
Espírito Santo;ES;Nova Venécia;3203908;56774;13; 9; 9;13;13
Espírito Santo;ES;Pancas;3204005;56790;15; 9; 9;11;11
Espírito Santo;ES;Pedro Canário;3204054;57150;13; 9; 9;11;11
Espírito Santo;ES;Pinheiros;3204104;56812;15; 9; 9;11;11
Espírito Santo;ES;Piúma;3204203;56839;11; 9; 9;11;11
Espírito Santo;ES;Ponto Belo;3204252;56200; 9; 9; 9; 9; 9
Espírito Santo;ES;Presidente Kennedy;3204302;56855;13; 9; 9; 9; 9
Espírito Santo;ES;Rio Bananal;3204351;57118;13; 9; 9;11;11
Espírito Santo;ES;Rio Novo do Sul;3204401;56871;13; 9; 9; 9; 9
Espírito Santo;ES;Santa Leopoldina;3204500;56898;13; 9; 9; 9; 9
Espírito Santo;ES;Santa Maria de Jetibá;3204559;57932;13; 9; 9;13;13
Espírito Santo;ES;Santa Teresa;3204609;56910;15; 9; 9;11;11
Espírito Santo;ES;São Domingos do Norte;3204658;56006; 9; 9; 9; 9; 9
Espírito Santo;ES;São Gabriel da Palha;3204708;56936;11; 9; 9; 9;13
Espírito Santo;ES;São José do Calçado;3204807;56952;13; 9; 9; 9; 9
Espírito Santo;ES;São Mateus;3204906;56979;17;11;11;11;11
Espírito Santo;ES;São Roque do Canaã;3204955;56162; 9; 9; 9; 9; 9
Espírito Santo;ES;Serra;3205002;56995;21;16;17;23;23
Espírito Santo;ES;Sooretama;3205010;56189; 9; 9; 9; 9; 9
Espírito Santo;ES;Vargem Alta;3205036;57959;11; 9; 9;11;11
Espírito Santo;ES;Venda Nova do Imigrante;3205069;57975; 9; 9; 9; 9; 9
Espírito Santo;ES;Viana;3205101;57010;15;10;10;11;11
Espírito Santo;ES;Vila Pavão;3205150;56081; 9; 9; 9; 9; 9
Espírito Santo;ES;Vila Valério;3205176;56227; 9; 9; 9; 9; 9
Espírito Santo;ES;Vila Velha;3205200;57037;21;16;17;17;17
Espírito Santo;ES;Vitória;3205309;57053;21;15;15;15;15
Rio de Janeiro;RJ;Angra dos Reis;3300100;58017;17;11;12;14;14
Rio de Janeiro;RJ;Aperibé;3300159;58181; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Araruama;3300209;58033;17;10;11;17;17
Rio de Janeiro;RJ;Areal;3300225;58220; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Armação dos Búzios;3300233;58408; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Arraial do Cabo;3300258;59277;11; 9; 9; 9; 9
Rio de Janeiro;RJ;Barra do Piraí;3300308;58050;19;10;11;15;15
Rio de Janeiro;RJ;Barra Mansa;3300407;58076;19;12;12;19;19
Rio de Janeiro;RJ;Belford Roxo;3300456;58041;21;18;19;25;25
Rio de Janeiro;RJ;Bom Jardim;3300506;58092;11; 9; 9;11;11
Rio de Janeiro;RJ;Bom Jesus do Itabapoana;3300605;58114;15; 9; 9;13;13
Rio de Janeiro;RJ;Cabo Frio;3300704;58130;17;12;12;17;17
Rio de Janeiro;RJ;Cachoeiras de Macacu;3300803;58157;13;10;10;13;13
Rio de Janeiro;RJ;Cambuci;3300902;58173;17; 9; 9; 9; 9
Rio de Janeiro;RJ;Campos dos Goytacazes;3301009;58190;21;18;17;25;25
Rio de Janeiro;RJ;Cantagalo;3301108;58211;13; 9; 9;11;11
Rio de Janeiro;RJ;Carapebus;3300936;58300; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Cardoso Moreira;3301157;58068; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Carmo;3301207;58238;11; 9; 9;11;11
Rio de Janeiro;RJ;Casimiro de Abreu;3301306;58254;13; 9; 9; 9; 9
Rio de Janeiro;RJ;Comendador Levy Gasparian;3300951;58165; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Conceição de Macabu;3301405;58270;13; 9; 9;11;11
Rio de Janeiro;RJ;Cordeiro;3301504;58297;11; 9; 9;11;11
Rio de Janeiro;RJ;Duas Barras;3301603;58319; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Duque de Caxias;3301702;58335;21;21;21;29;29
Rio de Janeiro;RJ;Engenheiro Paulo de Frontin;3301801;58351;13; 9; 9; 9; 9
Rio de Janeiro;RJ;Guapimirim;3301850;58106;11; 9; 9; 9; 9
Rio de Janeiro;RJ;Iguaba Grande;3301876;58262;11; 9; 9;11;11
Rio de Janeiro;RJ;Itaboraí;3301900;58378;17;13;13;15;15
Rio de Janeiro;RJ;Itaguaí;3302007;58394;19;10;11;17;17
Rio de Janeiro;RJ;Italva;3302056;59293; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Itaocara;3302106;58416;13; 9; 9;11;11
Rio de Janeiro;RJ;Itaperuna;3302205;58432;19;10;10;13;13
Rio de Janeiro;RJ;Itatiaia;3302254;58440;11; 9; 9; 9;11
Rio de Janeiro;RJ;Japeri;3302270;58149;11;10;10;11;11
Rio de Janeiro;RJ;Laje do Muriaé;3302304;58459;13; 9; 9; 9; 9
Rio de Janeiro;RJ;Macaé;3302403;58475;21;12;12;17;17
Rio de Janeiro;RJ;Macuco;3302452;58386; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Magé;3302502;58491;19;13;13;17;17
Rio de Janeiro;RJ;Mangaratiba;3302601;58513;11; 9; 9;11;13
Rio de Janeiro;RJ;Maricá;3302700;58530;17;10;11;11;17
Rio de Janeiro;RJ;Mendes;3302809;58556;13; 9; 9; 9; 9
Rio de Janeiro;RJ;Mesquita;3302858;58467; 9;12;12;12;12
Rio de Janeiro;RJ;Miguel Pereira;3302908;58572;13; 9; 9;11;11
Rio de Janeiro;RJ;Miracema;3303005;58599;13; 9; 9;11;11
Rio de Janeiro;RJ;Natividade;3303104;58610;13; 9; 9;11;11
Rio de Janeiro;RJ;Nilópolis;3303203;58637;21;12;12;12;12
Rio de Janeiro;RJ;Niterói;3303302;58653;21;18;18;21;21
Rio de Janeiro;RJ;Nova Friburgo;3303401;58670;19;12;12;21;21
Rio de Janeiro;RJ;Nova Iguaçu;3303500;58696;21;21;21;29;17
Rio de Janeiro;RJ;Paracambi;3303609;58718;13; 9; 9; 9; 9
Rio de Janeiro;RJ;Paraíba do Sul;3303708;58734;13; 9; 9;11;11
Rio de Janeiro;RJ;Paraty;3303807;58750;11; 9; 9; 9; 9
Rio de Janeiro;RJ;Paty do Alferes;3303856;59315;11; 9; 9;11;11
Rio de Janeiro;RJ;Petrópolis;3303906;58777;21;15;15;15;15
Rio de Janeiro;RJ;Pinheiral;3303955;58246; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Piraí;3304003;58793;13; 9; 9;11;11
Rio de Janeiro;RJ;Porciúncula;3304102;58815;13; 9; 9; 9; 9
Rio de Janeiro;RJ;Porto Real;3304110;58327; 9; 9; 9;11;11
Rio de Janeiro;RJ;Quatis;3304128;58025; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Queimados;3304144;58122;15;11;11;13;17
Rio de Janeiro;RJ;Quissamã;3304151;58009; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Resende;3304201;58831;17;11;11;17;17
Rio de Janeiro;RJ;Rio Bonito;3304300;58858;15;10;10;10;10
Rio de Janeiro;RJ;Rio Claro;3304409;58874;11; 9; 9;11;11
Rio de Janeiro;RJ;Rio das Flores;3304508;58890; 9; 9; 9; 9; 9
Rio de Janeiro;RJ;Rio das Ostras;3304524;58203; 9; 9;10;13;13
Rio de Janeiro;RJ;Rio de Janeiro;3304557;60011;42;50;51;51;51
